name year snow t_excess ddf
HSD_AT_113126 1987 163.94 103.35 1.5862602805999
HSD_AT_113126 1988 147.82 112.55 1.31337183474012
HSD_AT_113126 1991 172.538333333333 102.25 1.68741646291769
HSD_AT_113126 1992 138.273333333333 119.55 1.15661508434407
HSD_AT_113126 1993 43.1066666666667 52.9 0.814870825456837
HSD_AT_113126 1994 89.375 100.45 0.889746142359383
HSD_AT_113126 1995 76.9 86.3 0.891077636152955
HSD_AT_113126 1996 111.291666666667 71.45 1.55761604851878
HSD_AT_113126 1997 63.6233333333333 87.25 0.729207258834766
HSD_AT_113126 1999 91.9766666666667 84.9 1.08335296427169
HSD_AT_113126 2000 80.885 78.05 1.03632286995516
HSD_AT_113126 2001 21.9483333333333 27.9 0.786678614097969
HSD_AT_113126 2003 33.9333333333333 35.35 0.95992456388496
HSD_AT_113126 2004 128.498333333333 121.25 1.05978006872852
HSD_AT_113126 2005 132.941666666667 98.2 1.35378479293958
HSD_AT_113126 2006 178.928333333333 69.15 2.58753916606411
HSD_AT_113126 2007 65.9066666666667 124 0.531505376344086
HSD_AT_113126 2009 430.263333333333 126.65 3.39726279773654
HSD_AT_113126 2010 71.9266666666667 60.45 1.18985387372484
HSD_AT_113126 2011 116.136666666667 96.65 1.20162096913261
HSD_AT_113126 2012 12.35 29.2 0.422945205479452
HSD_AT_113126 2013 123.53 75.1 1.64487350199734
HSD_AT_113126 2014 380.225 299.1 1.27123035773989
HSD_AT_113126 2015 20.8 16.85 1.23442136498516
HSD_AT_113126 2017 5.78166666666667 11.25 0.513925925925926
HSD_AT_113126 2018 199.818333333333 113.1 1.76674034777483
HSD_AT_113126 2019 148.325 139.25 1.06517055655296
HSD_AT_113126 2020 57.2616666666667 54.4 1.05260416666667
HSD_AT_113175 1971 89.4983333333333 18.4 4.86403985507246
HSD_AT_113175 1972 76.2 58.25 1.30815450643777
HSD_AT_113175 1973 58.0466666666667 1.4 41.4619047619048
HSD_AT_113175 1974 188.63 103.45 1.82339294345094
HSD_AT_113175 1975 148.861666666667 30.5 4.88071038251366
HSD_AT_113175 1976 206.003333333333 38 5.42114035087719
HSD_AT_113175 1977 239.486666666667 79.7 3.00485152655793
HSD_AT_113175 1978 246.923333333333 134.45 1.83654394446511
HSD_AT_113175 1979 189.815 96.6 1.96495859213251
HSD_AT_113175 1980 193.856666666667 48.85 3.9684066871375
HSD_AT_113175 1981 161.173333333333 45.2 3.56578171091445
HSD_AT_113175 1982 170.373333333333 70.6 2.41322001888574
HSD_AT_113175 1983 104.653333333333 56.15 1.86381715642624
HSD_AT_113175 1984 194.045 54.45 3.56372819100092
HSD_AT_113175 1985 37.76 12.25 3.08244897959184
HSD_AT_113175 1986 187.613333333333 64.5 2.9087338501292
HSD_AT_113175 1987 195.536666666667 69.4 2.81753121998079
HSD_AT_113175 1988 121.27 52.5 2.30990476190476
HSD_AT_113175 1989 57.0583333333333 10.15 5.62151067323481
HSD_AT_113175 1990 98.2583333333333 113.4 0.866475602586714
HSD_AT_113175 1991 175.633333333333 78.6 2.23452078032231
HSD_AT_113175 1992 197.28 68.8 2.86744186046512
HSD_AT_113175 1993 29.9933333333333 13.55 2.21353013530135
HSD_AT_113175 1994 126.406666666667 93 1.35921146953405
HSD_AT_113175 1995 89.6116666666667 41.4 2.16453301127214
HSD_AT_113175 1996 93.74 35.7 2.62577030812325
HSD_AT_113175 1997 120.005 105.2 1.1407319391635
HSD_AT_113175 1998 64.08 34.15 1.87642752562225
HSD_AT_113175 2002 37.605 6.15 6.11463414634146
HSD_AT_113175 2003 49.0633333333333 24.8 1.97836021505376
HSD_AT_113225 1971 84.335 41.6 2.02728365384615
HSD_AT_113225 1972 122.851666666667 76.5 1.60590413943355
HSD_AT_113225 1973 46.7383333333333 32.2 1.45150103519669
HSD_AT_113225 1974 67.9066666666667 75.75 0.896457645764577
HSD_AT_113225 1975 142.27 92.15 1.5438958220293
HSD_AT_113225 1976 200.545 68.9 2.91066763425254
HSD_AT_113225 1977 178.516666666667 99.55 1.79323622970032
HSD_AT_113225 1978 237.308333333333 110.55 2.14661540780944
HSD_AT_113225 1979 136.971666666667 78.15 1.75267647686074
HSD_AT_113225 1980 167.883333333333 71.5 2.34801864801865
HSD_AT_113225 1981 95.4833333333333 17.95 5.31940575673166
HSD_AT_113225 1982 134.518333333333 78.3 1.71798637718178
HSD_AT_113225 1983 64.6633333333334 127 0.509160104986877
HSD_AT_113225 1984 172.9 80.2 2.15586034912718
HSD_AT_113225 1985 43.665 20.2 2.16163366336634
HSD_AT_113225 1986 133.791666666667 83 1.61194779116466
HSD_AT_113225 1987 145.183333333333 78.55 1.8482919584129
HSD_AT_113225 1988 49.6433333333333 52.5 0.945587301587302
HSD_AT_113225 1990 7.99 4.75 1.68210526315789
HSD_AT_113225 1991 195.805 57.95 3.37886108714409
HSD_AT_113225 1992 162.846666666667 78.2 2.08243819266837
HSD_AT_113225 1993 49.2483333333333 94.55 0.520870791468359
HSD_AT_113225 1994 64.9016666666667 57.8 1.12286620530565
HSD_AT_113225 1995 74.1583333333333 112.15 0.66124238371229
HSD_AT_113225 1996 89.9716666666666 93.1 0.966398138202649
HSD_AT_113225 1997 70.5833333333333 124.55 0.56670681118694
HSD_AT_113225 1998 29.315 22.5 1.30288888888889
HSD_AT_113225 1999 80.63 69.65 1.15764536970567
HSD_AT_113225 2000 67.5383333333333 20.35 3.31883701883702
HSD_AT_113225 2001 35.3283333333333 26.55 1.33063402385436
HSD_AT_113225 2002 10.3783333333333 13.65 0.76031746031746
HSD_AT_113225 2004 42.865 54.25 0.790138248847926
HSD_AT_113225 2005 69.2083333333333 26.85 2.57759155803849
HSD_AT_113225 2007 68.8516666666667 88.5 0.777984934086629
HSD_AT_113225 2008 31.0783333333333 15.2 2.04462719298246
HSD_AT_113225 2009 281.115 195.95 1.434626180148
HSD_AT_113225 2010 34.43 38.2 0.90130890052356
HSD_AT_113225 2011 77.6916666666667 56.6 1.37264428739694
HSD_AT_113225 2012 58.8916666666667 16.35 3.60193679918451
HSD_AT_113225 2013 68.615 51.95 1.32078922040423
HSD_AT_113225 2015 10.2 7.9 1.29113924050633
HSD_AT_113225 2016 10.9466666666667 5.2 2.1051282051282
HSD_AT_113225 2017 6.86666666666667 8.7 0.789272030651341
HSD_AT_113225 2018 118.401666666667 79.45 1.49026641493602
HSD_AT_113225 2019 85.51 86.45 0.989126662810873
HSD_AT_113225 2020 155.021666666667 133.85 1.15817457352758
HSD_AT_113399 1971 61.5066666666667 16.05 3.83219106957425
HSD_AT_113399 1972 53.435 14.7 3.63503401360544
HSD_AT_113399 1973 31.8266666666667 4.45 7.15205992509363
HSD_AT_113399 1974 29.5083333333333 11 2.68257575757576
HSD_AT_113399 1975 85.3583333333333 58.3 1.46412235563179
HSD_AT_113399 1976 43.2716666666667 28.55 1.51564506713368
HSD_AT_113399 1977 101.488333333333 51.45 1.97256235827664
HSD_AT_113399 1978 167.716666666667 52.45 3.19764855417858
HSD_AT_113399 1979 136.108333333333 34.8 3.91115900383142
HSD_AT_113399 1980 94.9066666666667 22.4 4.23690476190476
HSD_AT_113399 1982 79.8666666666667 11.25 7.09925925925926
HSD_AT_113399 1983 84.635 44.6 1.89764573991031
HSD_AT_113399 1984 91.0416666666667 17.15 5.30855199222546
HSD_AT_113399 1985 35.8633333333333 18.75 1.91271111111111
HSD_AT_113399 1986 128.016666666667 45.95 2.78599927457381
HSD_AT_113399 1987 28.0733333333333 10.9 2.57553516819572
HSD_AT_113399 1988 64.8466666666667 10.9 5.94923547400612
HSD_AT_113399 1990 7.82666666666667 2.6 3.01025641025641
HSD_AT_113399 1991 84.4866666666667 42.8 1.97398753894081
HSD_AT_113399 1992 82.6383333333333 27.85 2.96726511071215
HSD_AT_113399 1994 76.9316666666667 15.85 4.85373291272345
HSD_AT_113399 1995 49.2633333333333 20.3 2.42676518883415
HSD_AT_113399 1996 79.23 14.15 5.59929328621908
HSD_AT_113399 1997 25.6816666666667 12 2.14013888888889
HSD_AT_113399 2000 48.4216666666667 15.8 3.06466244725738
HSD_AT_113399 2003 9.47333333333333 3.85 2.46060606060606
HSD_AT_113399 2004 54.9133333333333 25.25 2.17478547854785
HSD_AT_113399 2005 42.4033333333333 7.85 5.40169851380042
HSD_AT_113399 2006 129.206666666667 4.9 26.3687074829932
HSD_AT_113399 2007 26.6233333333333 12.1 2.20027548209366
HSD_AT_113399 2008 29.8433333333333 6.5 4.59128205128205
HSD_AT_113399 2009 145.62 15.85 9.18738170347003
HSD_AT_113399 2010 32.8533333333333 0.75 43.8044444444445
HSD_AT_113399 2011 46.14 8.85 5.2135593220339
HSD_AT_113399 2012 46.525 3.2 14.5390625
HSD_AT_113399 2013 8.8 2.15 4.09302325581395
HSD_AT_113399 2014 168.781666666667 49.25 3.42703891708968
HSD_AT_113399 2016 6.63 12.25 0.541224489795918
HSD_AT_113399 2018 63.3333333333333 18 3.51851851851852
HSD_AT_113399 2019 68.19 17.05 3.99941348973607
HSD_AT_113399 2020 2.19333333333333 2.8 0.783333333333333
HSD_AT_113449 1971 207.476666666667 129.2 1.60585655314757
HSD_AT_113449 1972 216.725 163.8 1.32310744810745
HSD_AT_113449 1973 201.045 177.4 1.13328635851184
HSD_AT_113449 1974 191.31 132.4 1.44493957703927
HSD_AT_113449 1975 311.655 165.6 1.88197463768116
HSD_AT_113449 1976 207.675 194.25 1.06911196911197
HSD_AT_113449 1977 324.986666666667 244 1.33191256830601
HSD_AT_113449 1979 308.03 191.35 1.60977266788607
HSD_AT_113449 1980 265.255 231.9 1.14383354894351
HSD_AT_113449 1981 208.933333333333 186.9 1.11788835384341
HSD_AT_113449 1983 123.13 134.8 0.913427299703264
HSD_AT_113449 1984 342.946666666667 281.25 1.21936592592593
HSD_AT_113449 1985 82.35 53.45 1.54069223573433
HSD_AT_113449 1986 302.56 198.7 1.52269753397081
HSD_AT_113449 1987 230.086666666667 129.7 1.7739912618864
HSD_AT_113449 1988 205.03 159.7 1.28384470882905
HSD_AT_113449 1989 16.2716666666666 56.85 0.286221049545587
HSD_AT_113449 1990 7.76 27.85 0.278635547576302
HSD_AT_113449 1994 19.0733333333333 21.4 0.891277258566979
HSD_AT_113464 1971 126.623333333333 21.6 5.86219135802469
HSD_AT_113464 1972 89.3433333333333 18 4.96351851851852
HSD_AT_113464 1973 85.65 29.2 2.93321917808219
HSD_AT_113464 1974 23.0566666666667 7.7 2.99437229437229
HSD_AT_113464 1975 197.128333333333 50.6 3.89581686429513
HSD_AT_113464 1976 100.406666666667 14.05 7.14638196915777
HSD_AT_113464 1977 195.38 71.35 2.73833216538192
HSD_AT_113464 1978 174.025 52.5 3.3147619047619
HSD_AT_113464 1979 229.426666666667 49.3 4.65368492224476
HSD_AT_113464 1980 157.801666666667 30.75 5.13176151761518
HSD_AT_113464 1981 65.58 7.05 9.30212765957447
HSD_AT_113464 1982 113.38 4.75 23.8694736842105
HSD_AT_113464 1983 38.9733333333333 0.2 194.866666666667
HSD_AT_113464 1984 200.751666666667 38.15 5.26216688510267
HSD_AT_113464 1985 60.9216666666667 20.1 3.03092868988391
HSD_AT_113464 1986 123.811666666667 25.85 4.7896196002579
HSD_AT_113464 1987 81.7566666666667 13.9 5.88177458033573
HSD_AT_113464 1988 97.9633333333333 10.95 8.94642313546423
HSD_AT_113464 1989 17.8066666666667 2 8.90333333333334
HSD_AT_113464 1990 29.14 36.95 0.788633288227334
HSD_AT_113464 1991 127.053333333333 34.95 3.63528850739151
HSD_AT_113464 1992 126.551666666667 5.95 21.26918767507
HSD_AT_113464 1994 66.6766666666667 18.8 3.54663120567376
HSD_AT_113464 1995 49.7 2.75 18.0727272727273
HSD_AT_113464 1996 40.3883333333333 5.4 7.47932098765432
HSD_AT_113464 1997 42.3316666666667 4.35 9.73141762452108
HSD_AT_113464 1998 40.7616666666667 9.15 4.45482695810565
HSD_AT_113464 2000 24.0833333333333 0.25 96.3333333333333
HSD_AT_113464 2001 19.1666666666667 7.65 2.50544662309368
HSD_AT_113464 2004 47.7466666666666 20.65 2.31218724778046
HSD_AT_113464 2006 205.433333333333 44.85 4.58045336306206
HSD_AT_113464 2007 72.2983333333333 21.8 3.3164373088685
HSD_AT_113464 2008 11.0333333333333 5.35 2.06230529595016
HSD_AT_113464 2009 283.888333333333 34.8 8.15771072796935
HSD_AT_113464 2011 80.04 10.1 7.92475247524753
HSD_AT_113464 2012 5.2 0.95 5.47368421052632
HSD_AT_113464 2013 44.04 20.2 2.18019801980198
HSD_AT_113464 2014 232.551666666667 63.05 3.68836901929686
HSD_AT_113464 2015 11.5 4.55 2.52747252747253
HSD_AT_113464 2016 39.7716666666667 15.65 2.54132055378062
HSD_AT_113464 2018 46.8666666666667 15.35 3.05320304017372
HSD_AT_113464 2019 127.158333333333 23.6 5.38806497175141
HSD_AT_113464 2020 92.8416666666667 36.3 2.55762167125804
HSD_AT_113480 1971 110.141666666667 28.75 3.83101449275362
HSD_AT_113480 1973 77.83 45.8 1.69934497816594
HSD_AT_113480 1974 21 4.15 5.06024096385542
HSD_AT_113480 1975 48.5133333333333 42.25 1.14824457593688
HSD_AT_113480 1976 22.385 3.35 6.68208955223881
HSD_AT_113480 1977 128.253333333333 61.05 2.1007917007917
HSD_AT_113480 1978 175.32 83.7 2.09462365591398
HSD_AT_113480 1979 192.5 107.05 1.79822512844465
HSD_AT_113480 1980 104.653333333333 38.95 2.68686350021395
HSD_AT_113480 1981 93.4016666666666 61.95 1.5076943771859
HSD_AT_113480 1983 43.745 5.4 8.10092592592592
HSD_AT_113480 1984 115.18 51 2.25843137254902
HSD_AT_113480 1985 55.14 32.05 1.7204368174727
HSD_AT_113480 1986 169.038333333333 96.75 1.74716623600345
HSD_AT_113480 1987 126.416666666667 71.95 1.75700718091267
HSD_AT_113480 1988 10.3333333333333 5.5 1.87878787878788
HSD_AT_113480 1989 8.56833333333334 4 2.14208333333333
HSD_AT_113480 1991 122.19 64.2 1.90327102803738
HSD_AT_113480 1992 33.865 45.9 0.737799564270152
HSD_AT_113480 1993 23.2 0.55 42.1818181818182
HSD_AT_113480 1994 72.1733333333333 27.5 2.62448484848485
HSD_AT_113480 1995 24.33 6.45 3.77209302325581
HSD_AT_113480 1996 10.425 6.9 1.51086956521739
HSD_AT_113480 1997 40.5766666666667 10.2 3.9781045751634
HSD_AT_113480 1999 57.1716666666667 28.3 2.02020023557126
HSD_AT_113480 2000 31.525 16.65 1.89339339339339
HSD_AT_113480 2001 3.45666666666667 3.05 1.13333333333333
HSD_AT_113480 2003 34.12 7.65 4.46013071895425
HSD_AT_113480 2004 47.55 72.45 0.656314699792961
HSD_AT_113480 2005 16.9 2.25 7.51111111111111
HSD_AT_113480 2006 172.691666666667 36.2 4.77048802946593
HSD_AT_113480 2007 49.2733333333333 18.1 2.72228360957643
HSD_AT_113480 2009 167.888333333333 30.4 5.52264254385965
HSD_AT_113480 2010 55.815 17.35 3.21700288184438
HSD_AT_113480 2011 65.7 8.5 7.72941176470588
HSD_AT_113480 2012 11.6466666666667 17.1 0.681091617933723
HSD_AT_113480 2013 63.02 44.05 1.43064699205448
HSD_AT_113480 2014 144.19 46.8 3.08098290598291
HSD_AT_113480 2015 10.065 7.05 1.42765957446808
HSD_AT_113480 2016 26.165 29.25 0.894529914529914
HSD_AT_113480 2017 10.6 3.25 3.26153846153846
HSD_AT_113480 2018 37.2083333333333 28.8 1.29195601851852
HSD_AT_113480 2019 80.255 62 1.29443548387097
HSD_AT_113480 2020 17.45 19.3 0.904145077720208
HSD_AT_113555 1971 110.796666666667 31.55 3.51178024300053
HSD_AT_113555 1973 47.4183333333333 45.4 1.04445668135095
HSD_AT_113555 1974 21.2 5 4.24
HSD_AT_113555 1975 31.1583333333333 35.1 0.887701804368471
HSD_AT_113555 1976 43.3266666666667 25.8 1.67932816537468
HSD_AT_113555 1977 94.7166666666666 68.15 1.38982636341404
HSD_AT_113555 1978 158.086666666667 59.35 2.66363381072732
HSD_AT_113555 1979 91.9183333333333 28.7 3.2027293844367
HSD_AT_113555 1980 93.2083333333333 28.45 3.27621558289397
HSD_AT_113555 1981 87.875 53.5 1.64252336448598
HSD_AT_113555 1982 95.0033333333334 13.85 6.85944645006017
HSD_AT_113555 1984 113.396666666667 90.8 1.24886196769457
HSD_AT_113555 1985 30.695 7.85 3.91019108280255
HSD_AT_113555 1986 161.966666666667 169.25 0.956967011324471
HSD_AT_113555 1987 109.8 38.85 2.82625482625483
HSD_AT_113555 1990 8.71833333333333 28.4 0.306983568075117
HSD_AT_113555 1991 47.1 51.85 0.908389585342334
HSD_AT_113555 1992 15.275 28.7 0.532229965156794
HSD_AT_113555 1994 67.5116666666667 31.95 2.11304121022431
HSD_AT_113555 1995 48.5716666666667 22.75 2.13501831501832
HSD_AT_113555 1996 123.488333333333 71.95 1.71630762103312
HSD_AT_113555 1997 44 33.45 1.31539611360239
HSD_AT_113555 1998 2.7 0.5 5.4
HSD_AT_113555 1999 70.3533333333333 41.25 1.70553535353535
HSD_AT_113555 2000 31.1833333333333 20.5 1.52113821138211
HSD_AT_113555 2001 13.5683333333333 28.7 0.472764227642276
HSD_AT_113555 2003 41.09 11.3 3.63628318584071
HSD_AT_113555 2004 77.485 74.7 1.03728246318608
HSD_AT_113555 2005 24.08 66.65 0.361290322580645
HSD_AT_113555 2006 178.361666666667 72.65 2.45508144069741
HSD_AT_113555 2007 12.8066666666667 17.6 0.727651515151515
HSD_AT_113555 2010 64.865 54.25 1.19566820276498
HSD_AT_113555 2011 89.8 33.2 2.70481927710843
HSD_AT_113555 2012 24.4 21.3 1.14553990610329
HSD_AT_113555 2013 127.906666666667 65.45 1.95426534250064
HSD_AT_113555 2014 118.99 60.35 1.97166528583264
HSD_AT_113555 2015 21.5 11.8 1.82203389830508
HSD_AT_113555 2016 12.7 2.35 5.40425531914894
HSD_AT_113555 2017 12.4 10.55 1.17535545023697
HSD_AT_113555 2018 48.1433333333333 53.3 0.903252032520325
HSD_AT_113555 2019 61.37 58.8 1.0437074829932
HSD_AT_113555 2020 9.2 13.8 0.666666666666667
HSD_AT_113563 1971 134.283333333333 45.05 2.98076211616722
HSD_AT_113563 1973 98.3116666666667 87.35 1.12549131845068
HSD_AT_113563 1974 24.765 32.6 0.759662576687117
HSD_AT_113563 1976 147.278333333333 118.1 1.24706463449054
HSD_AT_113563 1977 158.83 160.15 0.991757727130815
HSD_AT_113563 1978 227.546666666667 70.85 3.2116678428605
HSD_AT_113563 1979 204.52 85.35 2.39625073227885
HSD_AT_113563 1980 132.666666666667 23.5 5.64539007092199
HSD_AT_113563 1981 105.978333333333 60.95 1.73877495214657
HSD_AT_113563 1982 115.273333333333 12.8 9.00572916666667
HSD_AT_113563 1984 128.101666666667 305.4 0.419455359091901
HSD_AT_113563 1985 60.4233333333333 57.25 1.05542940320233
HSD_AT_113563 1986 199.396666666667 148.45 1.34319074884922
HSD_AT_113563 1987 131.401666666667 33.55 3.91659215101838
HSD_AT_113563 1990 11.3933333333333 27.65 0.41205545509343
HSD_AT_113563 1991 139.463333333333 57.5 2.42544927536232
HSD_AT_113563 1992 15.61 20 0.7805
HSD_AT_113563 1994 117.775 44.65 2.63773796192609
HSD_AT_113563 1995 52.785 16.85 3.1326409495549
HSD_AT_113563 1996 132.268333333333 92.4 1.43147546897547
HSD_AT_113563 1997 58.845 33 1.78318181818182
HSD_AT_113563 1998 0.598333333333333 4.4 0.135984848484848
HSD_AT_113563 1999 75.9516666666667 56.95 1.33365525314603
HSD_AT_113563 2000 35.1516666666667 15.55 2.26055734190782
HSD_AT_113563 2003 45.8966666666667 35.1 1.30759734093067
HSD_AT_113563 2004 23.02 25.55 0.900978473581213
HSD_AT_113563 2005 25.22 7.7 3.27532467532468
HSD_AT_113563 2006 198.386666666667 87.4 2.2698703279939
HSD_AT_113563 2007 27.1133333333333 21.05 1.28804433887569
HSD_AT_113563 2009 48.1366666666667 30.2 1.5939293598234
HSD_AT_113563 2010 77.435 51.75 1.49632850241546
HSD_AT_113563 2011 98.6766666666667 29.95 3.29471341124096
HSD_AT_113563 2012 25.4433333333333 21 1.2115873015873
HSD_AT_113563 2013 145.223333333333 68.55 2.11850230974957
HSD_AT_113563 2014 147.536666666667 64.65 2.28208301108533
HSD_AT_113563 2015 20 11.1 1.8018018018018
HSD_AT_113563 2017 14.2 2.65 5.35849056603774
HSD_AT_113563 2018 48.1216666666667 62.9 0.765050344462109
HSD_AT_113563 2019 79.6483333333333 137.25 0.580315725561627
HSD_AT_113563 2020 8.2 4.8 1.70833333333333
HSD_AT_113597 1971 188.403333333333 111.05 1.69656310971034
HSD_AT_113597 1972 246 213.6 1.15168539325843
HSD_AT_113597 1973 67.8783333333333 39.3 1.72718405428329
HSD_AT_113597 1974 192.333333333333 161.65 1.18981338282297
HSD_AT_113597 1975 330.961666666667 145.75 2.27074899942824
HSD_AT_113597 1976 227.721666666667 134.35 1.69498821486168
HSD_AT_113597 1977 288.933333333333 219.05 1.3190291409876
HSD_AT_113597 1978 356.83 205.7 1.73471074380165
HSD_AT_113597 1979 251.218333333333 197.8 1.27006235254466
HSD_AT_113597 1980 289.215 104.55 2.76628407460545
HSD_AT_113597 1981 88.6933333333333 11.9 7.45322128851541
HSD_AT_113597 1982 183.775 123.05 1.4934985778139
HSD_AT_113597 1983 44.525 35.85 1.24198047419805
HSD_AT_113597 1984 309.475 301.6 1.02611074270557
